user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_raw,pan_valid_flag,pan_invalid_flag,aadhaar_masked_flag,aadhaar_valid_flag,aadhaar_invalid_flag,income_negative_flag,dob_missing_flag,income_missing_flag,signup_timestamp_missing_flag,kyc_verified_flag,kyc_high_risk_flag
USR89721,Yashvi Nagar,GRJTM6040Q,124632354733,1992-11-26 16:10:00,Chennai,Tamil Nadu,42446.0,Business Owner,2025-07-18 13:38:14,PENDING,LOW,USR89721,1,0,0,1,0,0,0,0,0,0,0
USR89554,Bahadurjit Brar,XVIDM0214I,738664174887,1989-05-14 00:00:00,Poona,Maharashtra,33971.0,Retired,2025-03-03 00:00:00,VERIFIED,LOW,USR89554,1,0,0,1,0,0,0,0,0,1,0
USR-52893,Veer Doctor,LOQKZ6780S,344478776597,1997-10-15 00:00:00,bengaluru,Karnataka,19927.0,Salaried,2024-09-13 00:00:00,REJECTED,MEDIUM,USR-52893,1,0,0,1,0,0,0,0,0,0,0
USR61804,Chanchal Sarna,YGNPQ4351M,833450446428,2007-04-13 00:00:00,Delhi,Delhi,0.43658,Business Owner,2025-05-13 00:00:00,VERIFIED,LOW,USR61804,1,0,0,1,0,0,0,0,0,1,0
USR24526,Da1bir S00d,TYPJZ6139U,110548936592,1980-02-27 00:00:00,JPR,Rajasthan,0.26414,Gig Worker,2024-07-12 21:19:40,VERIFIED,MEDIUM,USR24526,1,0,0,1,0,0,0,0,0,1,0
USR14957,Indrajit Salvi,KLUCX6102G,2452206912899,1973-01-25 00:00:00,Bengaluru,Karnataka,17412.0,Salaried,2024-05-29 00:00:00,VERIFIED,LOW,USR14957,1,0,0,0,1,0,0,0,0,1,0
USR81692,Xa1ak Vaidya,RGMHT5500V,938623493065,1965-09-20 18:39:49,pune,Maharashtra,16168.0,Unemployed,2024-02-22 00:00:00,VERIFIED,MEDIUM,usr81692,1,0,0,1,0,0,0,0,0,1,0
USR27703,Lakshmi Pat1a,,606512147605,1983-07-01 00:00:00,Kolkata,West Bengal,37172.0,Farmer,2025-01-02 00:00:00,VERIFIED,LOW,USR 27703,0,0,0,1,0,0,0,0,0,1,0
USR17759,GauravShan,AMDON6766U,415337714784,1991-04-28 00:00:00,JPR,Rajasthan,13399.0,Student,2025-09-17 00:00:00,VERIFIED,LOW,USR17759,1,0,0,1,0,0,0,0,0,1,0
USR91159,Jonathan Kumar,,144623722654,1985-08-16 15:56:00,lucknow,Uttar Pradesh,31294.0,Self Employed,2024-06-30 22:30:45,VERIFIED,LOW,USR91159,0,0,0,1,0,0,0,0,0,1,0
USR-69303,William Apte,BZEYE1385,8000009067,2007-04-29 00:00:00,Jaipur,Rajasthan,,Student,2024-11-03 00:00:00,VERIFIED,MEDIUM,USR-69303,0,1,0,0,1,0,0,1,0,1,0
USR47783,Yachana Pai,XPOJY0165H,2509427849,1973-04-07 00:45:44,New Delhi,Delhi,29293.0,Freelancer,2024-03-09 00:00:00,PENDING,MEDIUM,usr47783,1,0,0,0,1,0,0,0,0,0,0
USR74525,Banjeet Bhatt,YJMYZ3136V,398283458497,1985-01-02 00:00:00,amritsar,Punjab,0.3056,Student,2025-03-03 00:00:00,VERIFIED,MEDIUM,usr74525,1,0,0,1,0,0,0,0,0,1,0
USR_47097,Vaishnavi Peri,FGALH7337G,121225271939,1998-01-23 00:00:00,amritsar,Punjab,0.45354,Retired,2024-04-02 00:00:00,VERIFIED,LOW,usr_47097,1,0,0,1,0,0,0,0,0,1,0
USR69267,Warda Gara,QHHUV2420N,XXXXXXXX5125,1983-05-09 00:00:00,Amritsar,Punjab,60514.0,Salaried,2024-09-23 00:00:00,PENDING,LOW,USR69267,1,0,0,0,1,0,0,0,0,0,0
USR70011,Om Tara,XAEOA6337A,980855114973,1993-02-03 00:00:00,Pune,Maharashtra,59762.0,Student,2024-11-25 00:00:00,VERIFIED,MEDIUM,USR70011,1,0,0,1,0,0,0,0,0,1,0
USR83439,DARSH MANGAL,XNHSM7882M,919142141422,1995-10-05 00:00:00,Lucknow,Uttar Pradesh,15600.0,Salaried,2024-03-16 00:00:00,PENDING,MEDIUM,usr83439,1,0,0,1,0,0,0,0,0,0,0
USR58561,vamakshi majumdar,FPKED9953T,4501794738633,1970-06-16 00:00:00,Hyd,Telangana,,Freelancer,2024-05-02 00:00:00,VERIFIED,LOW,USR58561,1,0,0,0,1,0,0,1,0,1,0
USR71614,anirudh bajwa,YNYKO2658E,220369899544,1975-01-08 00:00:00,Jaipur,Rajasthan,13616.0,Student,,VERIFIED,LOW,USR71614,1,0,0,1,0,0,0,0,1,1,0
USR25686,Meghana Sandhu,JHMHR1399E,225950589461,1976-10-02 16:37:37,jalandhar,Punjab,0.17761,Gig Worker,2025-06-26 00:00:00,UNDER_REVIEW,LOW,USR25686,1,0,0,1,0,0,0,0,0,0,0
USR43721,Chandresh Ratta,ZHUPP6538B,621477592758,,Delhi,Delhi,17624.0,Freelancer,2025-09-30 07:38:05,VERIFIED,LOW,USR43721,1,0,0,1,0,0,1,0,0,1,0
USR80314,Pranit Dara,SFDGL8495M,7887516174,1976-12-13 00:00:00,Delhi,Delhi,15820.0,Unemployed,2024-01-11 00:00:00,VERIFIED,LOW,USR80314,1,0,0,0,1,0,0,0,0,1,0
USR62616,Lohit Raj,PJFGE4879L,7960008362,1982-01-03 18:37:50,Ludhiana,Punjab,16581.0,Retired,2025-04-08 00:18:00,VERIFIED,MEDIUM,USR62616,1,0,0,0,1,0,0,0,0,1,0
USR13740,sara dass,CPNNV0905W,147332452027,1999-06-09 00:00:00,Lucknow,Uttar Pradesh,36146.0,Business Owner,2025-04-16 00:00:00,PENDING,UNKNOWN,USR13740,1,0,0,1,0,0,0,0,0,0,0
USR11028,harish comar,HGYST9441F,527429089466,1961-06-27 00:00:00,Hyderabad,Telangana,47855.0,Self Employed,2024-02-09 00:00:00,VERIFIED,UNKNOWN,USR11028,1,0,0,1,0,0,0,0,0,1,0
USR-47575,BaljiwanPingle,GTYSM4206M,211614248231,1961-10-12 00:00:00,Hyd,Telangana,59072.0,Freelancer,2025-01-18 21:37:55,VERIFIED,HIGH,USR-47575,1,0,0,1,0,0,0,0,0,1,1
USR50589,Zehaan Dani,AJKDJ7787I,,,Mumbai,Maharashtra,-63032.0,Unemployed,2024-02-28 00:00:00,VERIFIED,MEDIUM,usr50589,1,0,0,0,0,1,1,0,0,1,0
USR57632,Nandini Jain,GXDRK4928B,XXXXXXXX0613,1980-03-30 00:00:00,Lucknow,Uttar Pradesh,,Unemployed,2024-02-08 00:00:00,VERIFIED,LOW,USR57632,1,0,0,0,1,0,0,1,0,1,0
USR95566,EKTA GOSWAMI,SDMEL1991L,379041519167,1993-01-20 05:23:00,LKO,Uttar Pradesh,,Freelancer,2025-03-31 00:00:00,REJECTED,MEDIUM,USR 95566,1,0,0,1,0,0,0,1,0,0,0
USR28985,Jatin Pau,MSZG09030U,XXXXXXXX7500,2007-02-15 00:00:00,Jalandhar,Punjab,18897.0,Business Owner,2025-05-18 09:47:41,VERIFIED,LOW,USR28985,0,1,0,0,1,0,0,0,0,1,0
USR60527,Ranveer Kari,SBRAT2555G,373085605165,1969-08-16 00:00:00,kolkata,West Bengal,18824.0,Business Owner,2025-05-23 00:00:00,VERIFIED,MEDIUM,USR60527,1,0,0,1,0,0,0,0,0,1,0
USR49275,AkshayDhaliwal,OMGCA5076S,269224260171,1986-11-26 00:00:00,Hyderabad,Telangana,48625.0,Student,2025-11-28 00:00:00,VERIFIED,HIGH,USR 49275,1,0,0,1,0,0,0,0,0,1,1
USR12959,Jagvi Aurora,JOBWA6741P,723329917034,1996-08-30 13:29:07,Hyderabad,Telangana,13101.0,Gig Worker,2024-04-14 01:41:47,VERIFIED,MEDIUM,usr12959,1,0,0,1,0,0,0,0,0,1,0
USR50924,Nandini Barad,XJIWW5433E,594007164697,,LDH,Punjab,,Freelancer,2025-12-22 00:00:00,VERIFIED,HIGH,USR50924,1,0,0,1,0,0,1,1,0,1,1
USR71268,Prisha Basak,WBXGF0628Z,1858232256,1983-06-16 09:21:00,Madras,Tamil Nadu,61945.0,Gig Worker,2025-10-29 20:43:36,VERIFIED,MEDIUM,USR71268,1,0,0,0,1,0,0,0,0,1,0
USR98330,Vidhi Shah,YHVTQ4809T,XXXXXXXX7797,,MUMBAI,Maharashtra,101933.0,Gig Worker,2026-03-21 00:00:00,VERIFIED,LOW,USR98330,1,0,0,0,1,0,1,0,0,1,0
USR99904,Dhriti Loyal,IYESC7393U,657955132855,1988-09-22 00:00:00,Jaipur,Rajasthan,15428.0,Self Employed,2024-06-28 00:00:00,REJECTED,HIGH,USR99904,1,0,0,1,0,0,0,0,0,0,1
USR80599,Maanav Mitter,,340253519241,2000-10-22 00:00:00,Ludhiana,Punjab,16312.0,Unemployed,2026-02-07 19:01:04,VERIFIED,LOW,USR80599,0,0,0,1,0,0,0,0,0,1,0
USR14447,Varenya Gara,VDRLQ0597M,,,Jaipur,Rajasthan,18052.0,Retired,2025-01-16 00:00:00,PENDING,MEDIUM,USR14447,1,0,0,0,0,0,1,0,0,0,0
USR28167,Viraj Sampath,MLKKA5947T,975368808164,2005-03-14 00:00:00,Lucknow,Uttar Pradesh,54003.0,Gig Worker,2025-03-28 00:00:00,VERIFIED,LOW,USR28167,1,0,0,1,0,0,0,0,0,1,0
USR57896,Orinder Patel,YGLHJ2696J,708487700824,,ludhiana,Punjab,44985.0,Retired,2025-06-08 04:01:00,PENDING,LOW,USR57896,1,0,0,1,0,0,1,0,0,0,0
USR19247,Yashodhara Rout,NWVIM5930M,674962638049,1988-08-13 00:00:00,Mumbai,Maharashtra,21043.0,Student,2024-06-02 00:00:00,VERIFIED,HIGH,USR 19247,1,0,0,1,0,0,0,0,0,1,1
USR34394,Zarna Narain,WBCQZ4023E,887776870766,1993-07-30 00:00:00,Mumbay,Maharashtra,23436.0,Salaried,2025-02-03 00:00:00,VERIFIED,LOW,USR 34394,1,0,0,1,0,0,0,0,0,1,0
USR50886,Amara Grewal,DIFPZ6308C,623842385877,1985-09-10 10:36:29,Jaipur,Rajasthan,37.5,Business Owner,2024-11-20 21:35:00,IN_PROGRESS,LOW,USR50886,1,0,0,1,0,0,0,0,0,0,0
USR57728,ZILMIL SHETTY,LOBVU9038R,453378476097,1989-07-13 10:08:08,ludhiana,Punjab,,Retired,2024-12-17 00:00:00,PENDING,LOW,USR57728,1,0,0,1,0,0,0,1,0,0,0
USR18516,WAKEETA KALLA,BVJYH8236X,XXXXXXXX5284,2001-10-10 00:00:00,Jalandhar,Punjab,17181.0,Student,2024-06-10 00:00:00,VERIFIED,LOW,usr18516,1,0,0,0,1,0,0,0,0,1,0
USR89845,Faraj Goswami,RBCKO5108C,4553959065,2004-05-08 05:39:18,amritsar,Punjab,20104.0,Freelancer,2025-12-01 00:00:00,PENDING,HIGH,usr89845,1,0,0,0,1,0,0,0,0,0,1
USR-21018,Liam Wali,FRGEL1891V,666152814231,1995-01-09 00:00:00,BLR,Karnataka,30085.0,Business Owner,2025-06-16 00:00:00,VERIFIED,LOW,USR-21018,1,0,0,1,0,0,0,0,0,1,0
USR77424,Harish Sidhu,,013733071012,1974-05-03 10:47:57,Amritsar,Punjab,107057.0,Retired,2024-09-17 05:41:51,VERIFIED,MEDIUM,USR 77424,0,0,0,1,0,0,0,0,0,1,0
USR-64979,Vasatika Ganesan,OEVYU1266I,XXXXXXXX6126,1983-04-20 00:00:00,Madras,Tamil Nadu,31.4,Self Employed,2025-04-18 00:00:00,VERIFIED,MEDIUM,USR-64979,1,0,0,0,1,0,0,0,0,1,0
USR74234,Veda Shan,,990290251633,1978-01-15 18:42:25,Ludhiana,Punjab,,Freelancer,2024-05-04 00:00:00,VERIFIED,LOW,USR74234,0,0,0,1,0,0,0,1,0,1,0
USR47916,Kashvi Kunda,KHRJR1332C,,1972-09-23 01:25:00,chennai,Tamil Nadu,26025.0,Salaried,2024-01-07 17:48:00,PENDING,UNKNOWN,USR47916,1,0,0,0,0,0,0,0,0,0,0
USR94066,Anjali Bora,RGEZY2139B,,,ASR,Punjab,34147.0,Salaried,,VERIFIED,MEDIUM,USR94066,1,0,0,0,0,0,1,0,1,1,0
USR21809,Nitara Dayal,SYQPK3848Y,,1973-01-03 00:00:00,LKO,Uttar Pradesh,29844.0,Retired,2025-11-08 00:00:00,REJECTED,LOW,USR21809,1,0,0,0,0,0,0,0,0,0,0
USR66936,HREDHAAN NARAYAN,ELQYF0058B,715326070126,2005-04-20 21:36:00,Poona,Maharashtra,9628.0,Gig Worker,2025-08-21 00:00:00,VERIFIED,LOW,USR66936,1,0,0,1,0,0,0,0,0,1,0
USR50506,Aayush Ratta,,XXXXXXXX5114,,Bengaluru,Karnataka,122.4,Self Employed,2025-09-30 00:00:00,VERIFIED,UNKNOWN,usr50506,0,0,0,0,1,0,1,0,0,1,0
USR21201,Damyanti Mammen,BHLRZ0478T,147115485404,1978-07-12 00:00:00,Hyderabad,Telangana,8051.0,Unemployed,2025-06-11 00:00:00,REJECTED,LOW,USR21201,1,0,0,1,0,0,0,0,0,0,0
USR50336,WARJAS BHATT,IUHAN2135A,702463498675,1965-10-05 00:00:00,Ludhiana,Punjab,29646.0,Self Employed,2025-03-14 00:00:00,VERIFIED,HIGH,USR50336,1,0,0,1,0,0,0,0,0,1,1
USR_70296,ARADHANA BEDI,NWJII6123J,038213113364,1986-06-15 00:00:00,Bangalore,Karnataka,0.46506,Farmer,2025-07-29 23:13:06,VERIFIED,LOW,usr_70296,1,0,0,1,0,0,0,0,0,1,0
USR16847,Bakhshi Raman,ZFNUW7522X,XXXXXXXX5512,1987-10-11 00:00:00,lucknow,Uttar Pradesh,13.8,Gig Worker,2024-04-03 08:15:00,PENDING,LOW,USR16847,1,0,0,0,1,0,0,0,0,0,0
USR_66864,Peter Gokhale,STBMM2425,788478059362,1988-10-02 09:39:00,bengaluru,Karnataka,26009.0,Retired,2024-05-21 00:00:00,VERIFIED,LOW,usr_66864,0,1,0,1,0,0,0,0,0,1,0
USR65945,Lucky Choudhury,ECNMB1791B,676222162190,1992-06-27 00:00:00,Calcutta,West Bengal,11581.0,Gig Worker,2025-12-01 00:00:00,VERIFIED,LOW,USR65945,1,0,0,1,0,0,0,0,0,1,0
USR60465,Ojas Iyer,MRNTF0201R,,1984-04-29 00:00:00,Pune,Maharashtra,27625.0,Salaried,2025-08-26 00:00:00,VERIFIED,UNKNOWN,USR60465,1,0,0,0,0,0,0,0,0,1,0
33966,Ikbal Kakar,PZXXG3750E,822996640816,1994-04-28 00:00:00,Delhi,Delhi,14898.0,Student,2025-02-19 20:34:51,FAILED,LOW,33966,1,0,0,1,0,0,0,0,0,0,0
USR22921,Neha Kara,KBZQE3647D,442924463664,1986-09-27 09:15:27,Madras,Tamil Nadu,53728.0,Freelancer,2025-01-15 04:55:00,VERIFIED,MEDIUM,USR22921,1,0,0,1,0,0,0,0,0,1,0
USR28825,Krisha Gokhale,TIYJF2489R,XXXXXXXX8246,2006-02-10 00:41:05,ludhiana,Punjab,,Salaried,2026-02-15 00:00:00,REJECTED,LOW,USR28825,1,0,0,0,1,0,0,1,0,0,0
USR22614,Brinda Patla,WVMFC6074S,514445150755,1992-06-16 12:02:14,New Delhi,Delhi,55428.0,Retired,2024-06-28 00:00:00,PENDING,LOW,USR 22614,1,0,0,1,0,0,0,0,0,0,0
USR58166,Ekaraj Manne,CBHWN2186M,6703055533,,DELHI,Delhi,31.3,Student,2024-07-11 00:00:00,UNDER_REVIEW,MEDIUM,USR 58166,1,0,0,0,1,0,1,0,0,0,0
USR-47282,Yutika Trivedi,PGPGC6284J,491214000562,1987-02-01 00:00:00,JPR,Rajasthan,43.0,Salaried,2024-09-15 00:00:00,VERIFIED,HIGH,USR-47282,1,0,0,1,0,0,0,0,0,1,1
USR38898,Patrick Sidhu,DWJKZ9643F,916172202052,1979-08-18 08:03:00,kolkata,West Bengal,-10935.0,Unemployed,2026-02-23 00:00:00,VERIFIED,UNKNOWN,USR38898,1,0,0,1,0,1,0,0,0,1,0
USR15861,NAKSH MISTRY,QCRAA5715G,681495339331,2007-09-20 00:00:00,Ludhiana,Punjab,,Freelancer,2025-12-06 00:00:00,VERIFIED,MEDIUM,USR15861,1,0,0,1,0,0,0,1,0,1,0
USR98610,Charan Mall,FOMKT6547J,008287825507,1999-07-25 00:00:00,Lucknow,Uttar Pradesh,73.7,Student,2025-07-28 00:00:00,VERIFIED,MEDIUM,USR98610,1,0,0,1,0,0,0,0,0,1,0
USR_51518,HEMA MAJUMDAR,VYHJC7070M,365271232590,1969-01-07 22:07:00,Amritsar,Punjab,0.18528,Retired,2024-04-21 14:48:34,VERIFIED,LOW,usr_51518,1,0,0,1,0,0,0,0,0,1,0
USR_81543,akshay badal,NKKCH3187X,679178966853,1994-10-05 00:00:00,Lucknow,Uttar Pradesh,,Retired,2025-10-07 00:00:00,VERIFIED,MEDIUM,usr_81543,1,0,0,1,0,0,0,1,0,1,0
USR68610,Eshana Morar,NNAIR6477G,514163426645,1974-02-26 17:56:44,Ludhiana,Punjab,21648.0,Self Employed,2024-01-29 23:39:00,PENDING,LOW,USR68610,1,0,0,1,0,0,0,0,0,0,0
USR14868,Matthew Vig,GNJFC7082Y,965468951786,1981-05-13 06:49:00,Poona,Maharashtra,44939.0,Self Employed,2025-01-08 00:00:00,VERIFIED,LOW,USR14868,1,0,0,1,0,0,0,0,0,1,0
USR14583,Max Randhawa,RISCR7002S,995134302505,1995-01-02 02:13:33,bengaluru,Karnataka,103232.0,Unemployed,2024-11-04 00:00:00,VERIFIED,LOW,USR14583,1,0,0,1,0,0,0,0,0,1,0
USR56576,Eta Butala,LNBDZ6666A,917719971332,1966-12-30 00:00:00,Poona,Maharashtra,0.43282,Gig Worker,2025-09-19 00:00:00,VERIFIED,MEDIUM,usr56576,1,0,0,1,0,0,0,0,0,1,0
16372,Xalak Yadav,YSBXB2843H,289131346172,2006-01-09 00:00:00,Calcutta,West Bengal,30148.0,Retired,2026-01-31 00:00:00,VERIFIED,HIGH,16372,1,0,0,1,0,0,0,0,0,1,1
USR19922,Luke Bhavsar,WPMEJ0881T,5904888865,1995-06-11 00:00:00,LDH,Punjab,26661.0,Unemployed,,VERIFIED,LOW,usr19922,1,0,0,0,1,0,0,0,1,1,0
USR49573,Fariq Chandra,,1136404586570,1973-11-05 00:00:00,Kolkata,West Bengal,73446.0,Freelancer,2025-04-02 04:46:00,VERIFIED,MEDIUM,USR49573,0,0,0,0,1,0,0,0,0,1,0
USR93687,Agastya Din,WDOOA1457,263330402314,2007-09-06 00:00:00,MUMBAI,Maharashtra,24152.0,Gig Worker,2024-12-17 00:00:00,UNDER_REVIEW,LOW,USR93687,0,1,0,1,0,0,0,0,0,0,0
50746,Oni Varkey,MWTKS5837X,,2001-10-21 00:00:00,jaipur,Rajasthan,,Retired,2024-03-26 02:58:00,VERIFIED,MEDIUM,50746,1,0,0,0,0,0,0,1,0,1,0
USR_74726,Sneha Srinivasan,YJISS7066D,002391528000,1978-08-29 00:00:00,Jalandhar,Punjab,0.29408,Farmer,2024-02-07 00:00:00,VERIFIED,UNKNOWN,usr_74726,1,0,0,1,0,0,0,0,0,1,0
USR13284,Nandini Dixit,ULCKM3690P,837643558260,1994-05-05 00:00:00,Poona,Maharashtra,30493.0,Student,2025-12-13 08:07:02,VERIFIED,MEDIUM,USR13284,1,0,0,1,0,0,0,0,0,1,0
USR-47264,Ojas Parekh,QKGDO5944A,622299592328,1994-10-01 00:00:00,chennai,Tamil Nadu,33371.0,Farmer,2025-04-26 00:00:00,VERIFIED,HIGH,USR-47264,1,0,0,1,0,0,0,0,0,1,1
USR30562,Omkaar Warrior,JPNMR1175W,909326923116,1982-11-07 00:00:00,Kolkata,West Bengal,27086.0,Unemployed,2025-09-20 00:00:00,UNDER_REVIEW,UNKNOWN,USR30562,1,0,0,1,0,0,0,0,0,0,0
USR-49986,MekhalaBalasubramanian,YZZWW0197G,563469758212,1993-05-28 00:00:00,jaipur,Rajasthan,16546.0,Freelancer,2024-09-02 13:27:29,REJECTED,HIGH,USR-49986,1,0,0,1,0,0,0,0,0,0,1
USR31386,Zaid Arora,WEKCU0532I,822176115730,1997-07-14 09:17:19,Bombay,Maharashtra,-17948.0,Business Owner,2025-03-05 11:54:00,VERIFIED,LOW,USR31386,1,0,0,1,0,1,0,0,0,1,0
USR43202,Ethan Goswami,NVRDY8380N,990053124749,1966-04-21 09:06:00,ludhiana,Punjab,,Gig Worker,2026-02-07 12:03:00,VERIFIED,HIGH,USR43202,1,0,0,1,0,0,0,1,0,1,1
USR96341,PRANIT TANEJA,ERHOL3718G,107257748620,1992-11-23 02:45:08,Ludhiana,Punjab,28188.0,Salaried,2024-09-10 12:45:00,REJECTED,MEDIUM,USR96341,1,0,0,1,0,0,0,0,0,0,0
USR87693,Tejas Narang,BDVPS4886K,867494562265,1967-09-01 00:00:00,pune,Maharashtra,45951.0,Salaried,2026-02-14 23:36:53,VERIFIED,MEDIUM,USR87693,1,0,0,1,0,0,0,0,0,1,0
USR65104,Kamala Loke,DYFCR4861D,131369109920,1978-03-07 00:00:00,Amritsar,Punjab,32040.0,Salaried,2026-03-18 21:17:00,IN_PROGRESS,LOW,USR65104,1,0,0,1,0,0,0,0,0,0,0
USR99944,Sanaya Dash,OSEHF9664Q,389270348594,1986-03-30 00:00:00,Dilli,Delhi,0.23205,Self Employed,2025-01-28 17:53:28,VERIFIED,MEDIUM,usr99944,1,0,0,1,0,0,0,0,0,1,0
USR84996,Chanchal Loke,ZIVPU4444N,777823403896,1966-04-27 00:00:00,Jalandar,Punjab,34161.0,Student,2026-03-01 00:00:00,REJECTED,LOW,USR84996,1,0,0,1,0,0,0,0,0,0,0
USR21720,Gaurang Dutta,CWUKN9247,,1998-11-01 00:00:00,Amritsar,Punjab,40658.0,Farmer,2025-09-26 00:00:00,VERIFIED,MEDIUM,USR21720,0,1,0,0,0,0,0,0,0,1,0
40817,Harsh Chadha,GPDZB6085E,392809395906,1986-12-21 23:20:00,ASR,Punjab,17773.0,Freelancer,2025-01-01 00:00:00,VERIFIED,LOW,40817,1,0,0,1,0,0,0,0,0,1,0
USR92888,Dipta Mand,MIZWB0446Z,255568807570,2005-01-07 00:00:00,BLR,Karnataka,0.26674,Self Employed,2024-08-05 18:50:08,VERIFIED,HIGH,USR92888,1,0,0,1,0,0,0,0,0,1,1
USR38937,Bhavya Shah,PCJKM5672X,XXXXXXXX5839,1995-11-20 00:00:00,Amritsar,Punjab,35.2,Business Owner,2025-01-25 00:00:00,IN_PROGRESS,HIGH,USR38937,1,0,0,0,1,0,0,0,0,0,1
USR31070,Shravya Sanghvi,YVOLT3800M,879946014291,1989-12-13 00:00:00,jaipur,Rajasthan,26493.0,Salaried,2024-06-15 00:00:00,VERIFIED,LOW,USR31070,1,0,0,1,0,0,0,0,0,1,0
USR92569,Netra Dhar,VGOSZ9889Z,296706574114,1982-02-25 00:00:00,Jalandhar,Punjab,0.34947,Salaried,2024-12-21 00:00:00,PENDING,LOW,USR92569,1,0,0,1,0,0,0,0,0,0,0
97315,pratyush chadha,SQIJR8229X,468689734421,1992-11-16 00:00:00,Calcutta,West Bengal,10336.0,Salaried,2024-01-27 00:00:00,VERIFIED,HIGH,97315,1,0,0,1,0,0,0,0,0,1,1
USR13592,Kritika Patla,ZNJSI6890A,306026373423,,MUMBAI,Maharashtra,17005.0,Business Owner,2026-01-25 00:00:00,VERIFIED,MEDIUM,USR13592,1,0,0,1,0,0,1,0,0,1,0
USR89903,Veer Jaggi,SXJPT5380D,2509053711,1985-10-03 23:04:04,Kolkata,West Bengal,33142.0,Business Owner,2025-03-10 00:00:00,VERIFIED,MEDIUM,usr89903,1,0,0,0,1,0,0,0,0,1,0
USR-93700,Nandini Raghavan,AGLAI5348M,127972429491,2000-08-21 00:00:00,DELHI,Delhi,0.9243,Salaried,2025-01-01 00:00:00,VERIFIED,LOW,USR-93700,1,0,0,1,0,0,0,0,0,1,0
USR43972,falguni savant,QHCHH3512W,1243408379,2006-10-07 00:00:00,Madras,Tamil Nadu,30.7,Retired,2025-10-14 10:05:00,VERIFIED,LOW,USR43972,1,0,0,0,1,0,0,0,0,1,0
USR24695,Gaurangi Bhatti,IOGYG1745K,859613185816,,kolkata,West Bengal,17585.0,Self Employed,2024-09-29 00:00:00,VERIFIED,LOW,USR24695,1,0,0,1,0,0,1,0,0,1,0
USR90092,Gayathri Raja,XUZAH1213Z,XXXXXXXX0713,1974-05-30 00:00:00,Amritsar,Punjab,19041.0,Student,2024-12-31 00:00:00,PENDING,LOW,USR90092,1,0,0,0,1,0,0,0,0,0,0
USR29478,Gunbir Sha,YYHQH4496V,756317529174,2004-02-10 00:00:00,Jalandhar,Punjab,25229.0,Business Owner,2024-03-07 03:03:35,VERIFIED,HIGH,usr29478,1,0,0,1,0,0,0,0,0,1,1
USR67329,Vasatika Sundaram,OHUJO4049C,2522350810253,1998-10-31 00:00:00,amritsar,Punjab,,Student,2025-09-07 19:43:00,REJECTED,LOW,USR 67329,1,0,0,0,1,0,0,1,0,0,0
USR66795,saksham kapoor,PUIGA1894E,894156143164,1985-09-10 09:48:00,chennai,Tamil Nadu,37678.0,Salaried,2025-07-29 00:00:00,VERIFIED,HIGH,USR66795,1,0,0,1,0,0,0,0,0,1,1
USR27287,Reyansh Balay,MZJUY1389T,167095869537,1976-08-30 00:00:00,Madras,Tamil Nadu,15.8,Business Owner,2025-12-15 00:00:00,VERIFIED,LOW,USR27287,1,0,0,1,0,0,0,0,0,1,0
29914,Yoshita Kala,DOIBA6520W,088774273886,1964-09-15 00:00:00,delhi,Delhi,32608.0,Student,2024-04-12 21:18:00,REJECTED,MEDIUM,29914,1,0,0,1,0,0,0,0,0,0,0
USR93421,Theodore Rege,XBRU01407H,270119398788,1972-10-05 00:00:00,amritsar,Punjab,0.22102,Freelancer,2026-01-19 01:58:00,VERIFIED,MEDIUM,USR93421,0,1,0,1,0,0,0,0,0,1,0
USR62318,Warhi Sahota,JDAIK3232H,399348967912,,Bombay,Maharashtra,49.3,Freelancer,,VERIFIED,MEDIUM,USR62318,1,0,0,1,0,0,1,0,1,1,0
USR95288,Ekavir Vyas,JRWEY6440F,166387594497,1978-10-07 00:00:00,kolkata,West Bengal,67627.0,Farmer,2025-05-14 00:00:00,REJECTED,LOW,USR95288,1,0,0,1,0,0,0,0,0,0,0
USR32328,Aadi Gulati,XLETY0755O,142606671542,1977-11-03 10:35:00,lucknow,Uttar Pradesh,36521.0,Retired,2025-12-15 00:00:00,VERIFIED,HIGH,USR32328,1,0,0,1,0,0,0,0,0,1,1
USR_50674,advika patel,HHHTA0401X,948586548473,1972-12-18 21:04:58,chennai,Tamil Nadu,15846.0,Gig Worker,2025-11-23 14:44:55,VERIFIED,LOW,usr_50674,1,0,0,1,0,0,0,0,0,1,0
USR97027,Amruta Patla,GXNIT1186O,,1976-09-16 00:00:00,pune,Maharashtra,29828.0,Student,2025-05-27 15:36:50,VERIFIED,UNKNOWN,USR97027,1,0,0,0,0,0,0,0,0,1,0
USR42896,Laban Sarna,VSHTB0509A,370327119694,1961-10-03 00:00:00,Lucknow,Uttar Pradesh,20515.0,Salaried,2025-03-19 00:00:00,VERIFIED,LOW,USR42896,1,0,0,1,0,0,0,0,0,1,0
USR99063,Divya Som,PWXFV1150R,4413980636479,1973-04-15 03:36:55,ASR,Punjab,16575.0,Self Employed,2025-01-11 00:00:00,UNDER_REVIEW,LOW,USR99063,1,0,0,0,1,0,0,0,0,0,0
